,result,table,time,cloudcover,dew,humidity,precip,precipprob,solarenergy,solarradiation,sunelevation,temp,uvindex,whProduced
,,0,1644782400000,13.7,47.4,54.13,0,0,1.6,454,35.9,64.3,5,3555
,,0,1644786000000,13.7,46.2,45.5,0,0,2,545,39.3,68.1,5,3376
,,0,1644789600000,13.7,45.7,40.45,0,0,2.3,628,38.8,70.9,6,2456
,,0,1644793200000,13.7,45.2,34.76,0,0,0.2,56,34.6,74.9,1,845
,,0,1644796800000,13.7,48.5,39.4,0,0,0.2,47,27.5,74.8,0,299
,,0,1644800400000,24.8,48.5,40.35,0,0,1.3,367,18.3,74.1,4,211
,,0,1644804000000,44.2,49.4,47.84,0,0,0.1,22,7.9,70.1,0,65
,,0,1644807600000,44.2,49.5,52.02,0,0,0.1,15,-3.5,67.8,0,0
,,0,1644811200000,24.8,49.3,58.55,0,0,0.1,0,-15.3,64.1,0,0
,,0,1644814800000,44.2,51.6,76.37,0,0,0.1,0,-27.2,59,0,0
,,0,1644818400000,44.2,51.5,80.43,0,0,0.1,0,-38.9,57.5,0,0
,,0,1644822000000,44.2,50.7,79.67,0,0,0.1,0,-50,56.9,0,0
,,0,1644825600000,24.8,50.5,83.07,0,0,0.1,0,-59.5,55.5,0,0
,,0,1644829200000,13.7,49.8,85.24,0,0,0.1,0,-65.1,54.2,0,0
,,0,1644832800000,3.2,49.3,89.35,0,0,0.1,0,-64.2,52.3,0,0
,,0,1644836400000,89.3,49.3,90.98,0,0,0.1,0,-57.3,51.9,0,0
,,0,1644840000000,100,50.5,93.29,0,0,0.1,0,-47.3,52.3,0,0
,,0,1644843600000,100,49.8,92.77,0,0,0.1,0,-35.9,51.9,0,0
,,0,1644847200000,100,48.5,88.14,0,0,0.1,0,-24.1,51.9,0,0
,,0,1644850800000,100,48.4,90.55,0,0,0.1,0,-12.2,51.1,0,0
,,0,1644854400000,100,48,89.04,0,0,0,7,-0.5,51.1,0,30
,,0,1644858000000,100,47.9,86.3,0,0,0.1,22,10.7,51.9,0,356
,,0,1644861600000,100,47.9,84.76,0,0,0.3,75,21,52.4,1,345
,,0,1644865200000,100,46.7,80.73,0,0,0.3,90,29.7,52.4,1,728
,,0,1644868800000,100,47.8,81.16,0,0,0.7,197,36.3,53.4,2,1389
,,0,1644872400000,100,47.8,79.3,0,0,1.1,306,39.6,54.1,3,1856
,,0,1644876000000,99.8,48.1,75.85,0,0,1.7,477,39.1,55.6,5,2626
,,0,1644879600000,84,48.1,72.22,0,0,2.1,574,34.9,56.9,6,1175
,,0,1644883200000,63.4,48.1,71.28,0,0,1.7,475,27.8,57.3,5,398
,,0,1644886800000,51.1,48.1,75.13,0,0,1.2,323,18.6,55.8,3,297
,,0,1644890400000,30.3,46.9,76.51,0,0,0.3,90,8.1,54.1,1,81
,,0,1644894000000,30.3,45.4,77.5,0,0,0.1,23,-3.3,52.2,0,0
,,0,1644897600000,89.1,44.8,73.19,0,0,0.1,0,-15.1,53.1,0,0
,,0,1644901200000,47.3,44.8,72.36,0,0,0.1,0,-27,53.4,0,0
,,0,1644904800000,47.7,44.8,75.6,0,0,0.1,0,-38.7,52.2,0,0
,,0,1644908400000,93.6,46,80.07,0,0,0.1,0,-49.8,51.9,0,0
,,0,1644912000000,27.2,42.9,76.39,0,0,0.1,0,-59.2,50,0,0
,,0,1644915600000,68.4,41,72.14,0,0,0.1,0,-64.8,49.6,0,0
,,0,1644919200000,8.7,41.4,76.44,0,0,0.1,0,-63.9,48.4,0,0
,,0,1644922800000,0,40.8,74.46,0,0,0.1,0,-57,48.5,0,0
,,0,1644926400000,15.5,39.3,70.58,0,0,0.1,0,-47.1,48.4,0,0
,,0,1644930000000,31.6,39,69.95,0,0,0.1,0,-35.7,48.4,0,0
,,0,1644933600000,94.3,37.3,65.98,0,0,0.1,0,-23.9,48.1,0,0
,,0,1644937200000,66.4,36.8,69.47,0,0,0.1,0,-12,46.3,0,0
,,0,1644940800000,13.7,35.2,70.28,0,0,0,5,0.2,44.3,0,355
,,0,1644944400000,13.7,35.7,65.48,0,0,0.2,57,11,46.7,1,1595
,,0,1644948000000,13.7,36.4,62.66,0,0,0.9,258,21.2,48.6,3,2889
,,0,1644951600000,13.7,36.9,58.07,0,0,1.5,425,30,51.2,4,3573
,,0,1644955200000,13.7,32.9,44.68,0,0,2,552,36.6,54,6,3906
,,0,1644958800000,13.7,30.2,36.7,0,0,2.3,632,39.9,56.4,6,3763
,,0,1644962400000,13.7,29.8,33.68,0,0,2.3,646,39.5,58.3,6,2815
,,0,1644966000000,15.5,28.7,30.59,0,0,2.2,603,35.2,59.7,6,1040
,,0,1644969600000,13.7,29.8,32,0,0,1.8,501,28,59.7,5,249
,,0,1644973200000,13.7,29.6,31.76,0,0,1.3,353,18.8,59.7,4,201
,,0,1644976800000,0,30.1,33.02,0,0,0.3,87,8.3,59.2,1,61
,,0,1644980400000,0,32.2,38.73,0,0,0,12,-3.1,57.1,0,0
,,0,1644984000000,0,34,44.99,0,0,0,0,-14.9,54.9,0,0
,,0,1644987600000,0,35.4,52.1,0,0,0,0,-26.8,52.5,0,0
,,0,1644991200000,0,36.1,59.93,0,0,0,0,-38.5,49.5,0,0
,,0,1644994800000,0,37.2,60.05,0,0,0,0,-49.6,50.5,0,0
,,0,1644998400000,0,34.1,54.35,0,0,0,0,-58.9,50,0,0
,,0,1645002000000,0,35.1,54.99,0,0,0,0,-64.5,50.7,0,0
,,0,1645005600000,0,34,52.22,0,0,0,0,-63.6,50.9,0,0
,,0,1645009200000,0,33.6,52.74,0,0,0,0,-56.8,50.2,0,0
,,0,1645012800000,0,33.3,49.32,0,0,0,0,-46.8,51.7,0,0
,,0,1645016400000,0,32.7,53.37,0,0,0,0,-35.5,48.9,0,0
,,0,1645020000000,0,31.8,50.76,0,0,0,0,-23.7,49.3,0,0
,,0,1645023600000,0,32,53.25,0,0,0,0,-11.8,48.2,0,0
,,0,1645027200000,0,32.6,57.54,0,0,0,5,0.4,46.8,0,349
,,0,1645030800000,0,35,57.46,0,0,0.2,60,11.2,49.4,1,1620
,,0,1645034400000,0,34.8,48.63,0,0,1,265,21.5,53.8,3,2827
,,0,1645038000000,0,39.8,50.45,0,0,1.5,425,30.3,58.2,4,3430
,,0,1645041600000,0,36.2,39.16,0,0,2,560,36.9,61.2,6,3706
,,0,1645045200000,0,31.5,30.1,0,0,2.3,631,40.3,63.4,6,3637
,,0,1645048800000,0,32.1,27.48,0,0,2.3,646,39.8,66.7,6,2734
,,0,1645052400000,0,33.3,27.54,0,0,2.2,603,35.5,68,6,1069
,,0,1645056000000,0,35.3,29.52,0,0,1.8,505,28.3,68.3,5,244
,,0,1645059600000,0,35.9,30.32,0,0,1.3,359,19.1,68.3,4,201
,,0,1645063200000,0,38.3,34.29,0,0,0.4,118,8.5,67.4,1,65
,,0,1645066800000,0,40.9,43.35,0,0,0,12,-2.9,63.6,0,0
,,0,1645070400000,0,44.4,62.23,0,0,0,0,-14.7,57.2,0,0
,,0,1645074000000,0,40.9,53.97,0,0,0,0,-26.6,57.4,0,0
,,0,1645077600000,0,36.8,45.24,0,0,0,0,-38.3,57.9,0,0
,,0,1645081200000,0,33.8,35.83,0,0,0,0,-49.3,61.1,0,0
,,0,1645084800000,0,31.3,32.55,0,0,0,0,-58.6,60.9,0,0
,,0,1645088400000,0,31.5,36.12,0,0,0,0,-64.1,58.2,0,0
,,0,1645092000000,0,32.2,40.21,0,0,0,0,-63.2,56,0,0
,,0,1645095600000,0,34.5,47.29,0,0,0,0,-56.5,54.2,0,0
,,0,1645099200000,0,32.2,49.86,0,0,0,0,-46.6,50.2,0,0
,,0,1645102800000,0,30,42.32,0,0,0,0,-35.3,52.3,0,0
,,0,1645106400000,0,29.5,40.16,0,0,0,0,-23.5,53.1,0,0
,,0,1645110000000,0,30.7,44.89,0,0,0,0,-11.5,51.4,0,0
,,0,1645113600000,0,29.8,43.43,0,0,0,7,0.6,51.3,0,660
,,0,1645117200000,0,31,43.85,0,0,0.2,64,11.5,52.3,1,1334
,,0,1645120800000,0,31.5,39.58,0,0,0.9,260,21.8,55.7,3,2868
,,0,1645124400000,0,30.1,32.3,0,0,1.6,434,30.6,59.7,4,3458
,,0,1645128000000,0,29.5,28.84,0,0,2.1,572,37.2,62.3,6,3731
,,0,1645131600000,0,28.4,26.71,0,0,2.3,646,40.6,63.2,6,3674
,,0,1645135200000,0,29.6,26.35,0,0,2.4,660,40.1,65,7,2820
,,0,1645138800000,0,30.2,25.4,0,0,2.2,612,35.8,66.8,6,1171
,,0,1645142400000,8.5,30,25.21,0,0,1.8,513,28.6,66.8,5,263
,,0,1645146000000,8.7,31.4,26.7,0,0,1.3,364,19.3,66.8,4,219
,,0,1645149600000,15.8,30.3,27.2,0,0,0.5,125,8.8,64.9,1,78
,,0,1645153200000,15.8,36.4,40.91,0,0,0,12,-2.7,60.3,0,0
,,0,1645156800000,15.5,39.8,51.17,0,0,0,0,-14.5,57.7,0,0
,,0,1645160400000,0,43.4,63.35,0,0,0,0,-26.4,55.6,0,0
,,0,1645164000000,0,42.9,65.87,0,0,0,0,-38.1,54.1,0,0
,,0,1645167600000,0,41.9,65.28,0,0,0,0,-49.1,53.3,0,0
,,0,1645171200000,0,40.2,67.3,0,0,0,0,-58.4,50.7,0,0
,,0,1645174800000,0,38.5,65.43,0,0,0,0,-63.8,49.6,0,0
,,0,1645178400000,0,36.3,65.84,0,0,0,0,-62.9,47.1,0,0
,,0,1645182000000,0,36.6,67.98,0,0,0,0,-56.2,46.6,0,0
,,0,1645185600000,0,36.3,72.79,0,0,0,0,-46.3,44.5,0,0
,,0,1645189200000,0,35.1,73.62,0,0,0,0,-35,42.9,0,0
,,0,1645192800000,0,33.9,68.67,0,0,0,0,-23.2,43.5,0,0
,,0,1645196400000,0,35.1,73.62,0,0,0,0,-11.3,42.9,0,0
,,0,1645200000000,15.8,33.9,69.42,0,0,0,12,0.8,43.3,0,560
,,0,1645203600000,15.8,35.7,67.28,0,0,0.2,68,11.7,46,1,1798
,,0,1645207200000,28.1,36.1,55.26,0,0,0.9,238,22,51.7,2,2715
,,0,1645210800000,28.1,35.8,47.17,0,0,1.4,402,30.9,55.6,4,3310
,,0,1645214400000,8.7,35.5,40.33,0,0,2,555,37.6,59.7,6,3343
,,0,1645218000000,15.8,36.7,38.77,0,0,2,562,41,62.1,6,3346
,,0,1645221600000,28.1,34.4,33.17,0,0,2.5,694,40.5,63.9,7,2275
,,0,1645225200000,28.1,31.6,26.96,0,0,1.7,461,36.2,66.7,5,1146
,,0,1645228800000,27.6,38,38.12,0,0,1.7,483,28.9,64.1,5,859
,,0,1645232400000,28.1,39.5,38.28,0,0,0.9,252,19.5,65.6,3,393
,,0,1645236000000,28.1,41.9,45.84,0,0,0.4,110,9,63.1,1,105
,,0,1645239600000,28.1,43.5,55.77,0,0,0.1,26,-2.5,59.4,0,0
,,0,1645243200000,28.1,45.4,64.68,0,0,0.1,0,-14.3,57.1,0,0
,,0,1645246800000,66.4,44.5,66.13,0,0,0.1,0,-26.2,55.6,0,0
,,0,1645250400000,0,44.5,69.77,0,0,0.1,0,-37.9,54.1,0,0
,,0,1645254000000,0,42.3,65.73,0,0,0.1,0,-48.9,53.4,0,0
,,0,1645257600000,0,39,61.28,0,0,0.1,0,-58.1,51.9,0,0
,,0,1645261200000,24.8,37.8,64.48,0,0,0.1,0,-63.4,49.2,0,0
,,0,1645264800000,0,39.1,68.01,0,0,0.1,0,-62.5,49.2,0,0
,,0,1645268400000,0,38.2,67.43,0,0,0.1,0,-55.9,48.5,0,0
,,0,1645272000000,0,38.1,71.69,0,0,0.1,0,-46,46.8,0,0
,,0,1645275600000,0,38.1,72.75,0,0,0.1,0,-34.8,46.4,0,0
,,0,1645279200000,0,37.2,75.38,0,0,0.1,0,-23,44.5,0,0
,,0,1645282800000,13.7,37.2,77.86,0,0,0.1,0,-11.1,43.7,0,0
,,0,1645286400000,0,36.6,74.39,0,0,0,9,1,44.3,0,534
,,0,1645290000000,8.5,39.8,73.91,0,0,0.2,66,12,47.7,1,1872
,,0,1645293600000,8.5,41.9,68.49,0,0,0.8,230,22.3,51.9,2,2913
,,0,1645297200000,8.7,40.7,54.08,0,0,1.6,436,31.3,57.1,4,3469
,,0,1645300800000,0,40.7,46.79,0,0,1.9,535,37.9,61.2,5,3712
,,0,1645304400000,8.5,42,45.64,0,0,2.3,640,41.3,63.4,6,3546
,,0,1645308000000,8.7,42.9,42.08,0,0,2.3,652,40.8,66.7,7,2609
,,0,1645311600000,8.5,43,39.92,0,0,2.2,608,36.5,68.3,6,959
,,0,1645315200000,8.7,44.1,42.77,0,0,1.8,504,29.1,67.5,5,268
,,0,1645318800000,8.7,43.8,42.3,0,0,1.3,358,19.8,67.5,4,224
,,0,1645322400000,13.7,43.1,39.78,0,0,0.5,128,9.2,68.5,1,62
,,0,1645326000000,8.5,44.7,49.68,0,0,0.1,14,-2.3,63.9,0,0
,,0,1645329600000,8.7,46.6,59.2,0,0,0.1,0,-14.1,60.9,0,0
,,0,1645333200000,0,45.3,65.22,0,0,0.1,0,-26,56.8,0,0
,,0,1645336800000,0,45,67.5,0,0,0.1,0,-37.7,55.6,0,0
,,0,1645340400000,0,44.7,68.92,0,0,0.1,0,-48.6,54.7,0,0
,,0,1645344000000,0,42.3,68.22,0,0,0.1,0,-57.8,52.5,0,0
,,0,1645347600000,8.7,45.9,80.96,0,0,0.1,0,-63.1,51.6,0,0
,,0,1645351200000,0,45,81.81,0,0,0.1,0,-62.2,50.3,0,0
,,0,1645354800000,0,42.7,87.14,0,0,0.1,0,-55.6,46.4,0,0
,,0,1645358400000,0,40,85.29,0,0,0.1,0,-45.8,44.2,0,0
,,0,1645362000000,20.7,41,82.65,0,0,0.1,0,-34.6,46,0,0
,,0,1645365600000,68.4,41.3,82.46,0,0,0.1,0,-22.8,46.4,0,0
,,0,1645369200000,84.2,42.5,84.67,0,0,0.1,0,-10.9,46.9,0,0
,,0,1645372800000,96.5,44.7,84.71,0,0,0,9,1.3,49.1,0,65
,,0,1645376400000,62.3,45.7,86.88,0,0,0.1,30,12.2,49.4,0,517
,,0,1645380000000,50.8,46.1,81.93,0,0,0.5,146,22.6,51.5,1,2176
,,0,1645383600000,31.7,45.4,76.3,0,0,1.2,342,31.6,52.6,3,3118
,,0,1645387200000,47.7,46.3,73.88,0,0,1.9,531,38.3,54.4,5,3544
,,0,1645390800000,29.2,46.3,65.62,0,0,2.2,602,41.7,57.8,6,2858
,,0,1645394400000,30.1,47.1,65.38,0,0,2,545,41.2,58.7,5,1939
,,0,1645398000000,28.1,46.3,64.05,0,0,1.3,355,36.8,58.4,4,1501
,,0,1645401600000,32.3,45.1,61.85,0,0,1.4,376,29.4,58.1,4,922
,,0,1645405200000,32.3,45.1,62.72,0,0,0.8,231,20,57.8,2,541
,,0,1645408800000,32.7,42.3,57.84,0,0,0.5,138,9.4,57.1,1,135
,,0,1645412400000,28.8,41.7,60.29,0,0,0.1,28,-2.1,55.3,0,0
,,0,1645416000000,17.5,41.1,66.6,0,0,0.1,0,-13.9,51.9,0,0
,,0,1645419600000,73.4,41.1,68.08,0,0,0.1,0,-25.8,51.2,0,0
,,0,1645423200000,68.5,40.6,70.1,0,0,0.1,0,-37.5,50,0,0
,,0,1645426800000,75.6,39.2,70.14,0,0,0.1,0,-48.4,48.4,0,0
,,0,1645430400000,82,39.2,70.14,0,0,0.1,0,-57.5,48.4,0,0
,,0,1645434000000,51.6,38.2,68.19,0,0,0.1,0,-62.7,48.2,0,0
,,0,1645437600000,8.7,37.6,66.9,0,0,0.1,0,-61.8,48.1,0,0
,,0,1645441200000,2,37.6,70.85,0,0,0.1,0,-55.3,46.6,0,0
,,0,1645444800000,36.9,35.8,66.85,0,0,0.1,0,-45.5,46.2,0,0
,,0,1645448400000,66.2,35.5,73.32,0,0,0.1,0,-34.3,43.4,0,0
,,0,1645452000000,0,35.1,74.24,0,0,0.1,0,-22.5,42.7,0,0
,,0,1645455600000,0,34.8,74.23,0,0,0.1,0,-10.6,42.4,0,0
,,0,1645459200000,0,33.9,70.87,0,0,0,9,1.5,42.7,0,523
,,0,1645462800000,8.7,34.9,66.67,0,0,0.3,73,12.5,45.3,1,1959
,,0,1645466400000,8.7,34.8,59.81,0,0,1,282,22.9,48.1,3,3017
,,0,1645470000000,8.7,34.1,53.41,0,0,1.5,418,31.9,50.4,4,3602
,,0,1645473600000,8.5,33.5,48.61,0,0,2,565,38.6,52.3,6,3884
,,0,1645477200000,8.7,31.6,42.08,0,0,2.4,654,42.1,54.1,7,3777
,,0,1645480800000,13.7,31.6,40.87,0,0,2.4,667,41.5,55,7,2870
,,0,1645484400000,8.7,34.3,43.88,0,0,2.3,625,37.1,55.9,6,1198
,,0,1645488000000,9.4,34.9,45.09,0,0,1.9,526,29.7,55.9,5,389
,,0,1645491600000,15.8,35.2,46.1,0,0,1.1,310,20.3,55.6,3,266
,,0,1645495200000,16.5,35.5,50.05,0,0,0.5,139,9.6,53.7,1,69
,,0,1645498800000,24.8,36,55.68,0,0,0,13,-1.9,51.3,0,0
,,0,1645502400000,15.8,37.4,62.55,0,0,0,0,-13.7,49.6,0,0
,,0,1645506000000,19.1,38.2,68.05,0,0,0,0,-25.6,48.2,0,0
,,0,1645509600000,63.4,37.7,66.21,0,0,0,0,-37.3,48.5,0,0
,,0,1645513200000,58.9,41.4,76.33,0,0,0,0,-48.1,48.5,0,0
,,0,1645516800000,58.9,42.4,80.22,0,0,0,0,-57.2,48.2,0,0
,,0,1645520400000,96.5,42.8,81.83,0,0,0,0,-62.4,48.1,0,0
,,0,1645524000000,82,40.9,80.44,0.004,100,0,0,-61.5,46.6,0,0
,,0,1645527600000,91.3,40.9,80.3,0,0,0,0,-54.9,46.6,0,0
,,0,1645531200000,8.7,39.1,80.21,0,0,0,0,-45.2,44.8,0,0
,,0,1645534800000,95.3,37.5,75.6,0,0,0,0,-34.1,44.8,0,0
,,0,1645538400000,89.1,37.3,79.26,0,0,0,0,-22.3,43.3,0,0
,,0,1645542000000,82.7,37.3,75.68,0,0,0,0,-10.4,44.5,0,0
,,0,1645545600000,61.9,35.7,73.66,0,0,0,9,1.7,43.6,0,143
,,0,1645549200000,58.5,35.7,67.57,0,0,0.2,42,12.8,45.9,0,1309
,,0,1645552800000,96.3,35.7,61.95,0,0,1.1,300,23.2,48.1,3,1579
,,0,1645556400000,95.4,34.2,58.26,0,0,0.6,169,32.2,48.2,2,1568
,,0,1645560000000,88.3,34.2,54.25,0,0,1.3,361,39,50.1,4,2935
,,0,1645563600000,75.5,29.6,44.45,0,0,2.1,596,42.4,50.4,6,2784
,,0,1645567200000,62.1,26.5,36.63,0,0,2,547,41.9,52.3,5,2810
,,0,1645570800000,69.4,28.1,40.76,0,0,1.6,453,37.4,51.2,5,1339
,,0,1645574400000,46.7,29,41.08,0,0,1.7,472,30,51.9,5,369
,,0,1645578000000,24.8,27,37.3,0,0,1.4,394,20.5,52.3,4,277
,,0,1645581600000,66.6,29,44.16,0,0,0.3,97,9.8,50,1,107
,,0,1645585200000,88.6,31.5,53.28,0,0,0.1,21,-1.7,47.6,0,0
,,0,1645588800000,66.6,32,57.65,0,0,0.1,0,-13.6,46.1,0,0
,,0,1645592400000,69.9,34.6,67.24,0,0,0.1,0,-25.5,44.8,0,0
,,0,1645596000000,88,32.7,63.75,0,0,0.1,0,-37.1,44.3,0,0
,,0,1645599600000,71.9,32.2,64.68,0,0,0.1,0,-47.9,43.3,0,0
,,0,1645603200000,46.7,32.7,68.63,0,0,0.1,0,-56.9,42.3,0,0
,,0,1645606800000,24.6,33.3,76.58,0,0,0.1,0,-62,40.1,0,0
,,0,1645610400000,0,33.3,79.89,0,0,0.1,0,-61.1,39,0,0
,,0,1645614000000,21.9,32.7,79.04,0,0,0.1,0,-54.6,38.6,0,0
,,0,1645617600000,0,32.5,78.84,0,0,0.1,0,-45,38.5,0,0
,,0,1645621200000,0,31.6,79.7,0,0,0.1,0,-33.8,37.3,0,0
,,0,1645624800000,0,31.2,78.83,0,0,0.1,0,-22.1,37.2,0,0
,,0,1645628400000,0,31.3,75.13,0,0,0.1,0,-10.1,38.5,0,3
,,0,1645632000000,8.7,30.4,79.53,0,0,0,11,1.9,36.1,0,492
,,0,1645635600000,8.7,33,76.43,0,0,0.3,83,13,39.8,1,1958
,,0,1645639200000,8.7,31,57.64,0,0,1.1,304,23.5,45.1,3,2963
,,0,1645642800000,0,26.3,44.29,0,0,1.7,465,32.5,46.9,5,3559
,,0,1645646400000,8.7,21.4,34.03,0,0,2.2,606,39.3,48.5,6,3860
,,0,1645650000000,8.7,22.6,33.28,0,0,2.5,683,42.8,50.4,7,3771
,,0,1645653600000,8.7,22.4,32.58,0,0,2.5,702,42.2,50.7,7,3054
,,0,1645657200000,13.7,21.5,29.36,0,0,2.4,656,37.7,52.6,7,1365
,,0,1645660800000,8.7,21.4,27.72,0,0,2,552,30.2,54.1,6,292
,,0,1645664400000,8.7,20,26.44,0,0,1.4,402,20.7,53.7,4,271
,,0,1645668000000,0,23.1,31.89,0,0,0.5,126,10,52.2,1,81
,,0,1645671600000,0,25.6,38.31,0,0,0.1,15,-1.5,50,0,1
,,0,1645675200000,0,25.6,40.72,0,0,0.1,0,-13.4,48.4,0,0
,,0,1645678800000,0,27.8,47.54,0,0,0.1,0,-25.3,46.6,0,0
,,0,1645682400000,0,26.8,49.74,0,0,0.1,0,-36.9,44.4,0,0
,,0,1645686000000,0,26.8,52.8,0,0,0.1,0,-47.7,42.9,0,0
,,0,1645689600000,0,25.4,55.21,0,0,0.1,0,-56.6,40.2,0,0
,,0,1645693200000,8.7,25,55.12,0,0,0.1,0,-61.7,39.8,0,0
,,0,1645696800000,0,23.8,56.41,0,0,0.1,0,-60.8,37.9,0,0
,,0,1645700400000,0,23.5,62.13,0,0,0.1,0,-54.3,35.2,0,0
,,0,1645704000000,0,24.3,61.05,0,0,0.1,0,-44.7,36.5,0,0
,,0,1645707600000,0,23.7,62.03,0,0,0.1,0,-33.6,35.5,0,0
,,0,1645711200000,0,24.3,63.66,0,0,0.1,0,-21.8,35.4,0,0
,,0,1645714800000,0,24,63.69,0,0,0.1,0,-9.9,35.1,0,3
,,0,1645718400000,8.7,24,67.55,0,0,0,11,2.2,33.6,0,530
,,0,1645722000000,0,26,58.91,0,0,0.3,86,13.3,39.1,1,2073
,,0,1645725600000,0,26.8,49.2,0,0,1.1,314,23.8,44.7,3,3070
,,0,1645729200000,0,25.4,40.3,0,0,1.7,484,32.9,48.4,5,3673
,,0,1645732800000,8.7,28,39.03,0,0,2.2,614,39.7,52.2,6,3939
,,0,1645736400000,8.7,26.2,33.14,0,0,2.5,686,43.2,54.6,7,3850
,,0,1645740000000,8.7,23.8,28.36,0,0,2.5,698,42.6,56.2,7,3027
,,0,1645743600000,8.5,23.5,26.51,0,0,2.3,650,38.1,57.8,7,1427
,,0,1645747200000,16.5,32.1,39.29,0,0,2,546,30.5,56.6,5,372
,,0,1645750800000,28.1,37.1,50.89,0,0,1.4,397,21,55,4,412
,,0,1645754400000,28.8,40.6,60.17,0,0,0.6,166,10.2,54.1,2,154
,,0,1645758000000,28.8,37.9,58.83,0,0,0.1,25,-1.3,51.9,0,0
,,0,1645761600000,61.2,36.7,62.9,0,0,0.1,0,-13.2,48.8,0,0
,,0,1645765200000,15.8,37.9,69.95,0,0,0.1,0,-25.1,47.2,0,0
,,0,1645768800000,8.7,37.6,71.43,0,0,0.1,0,-36.7,46.3,0,0
,,0,1645772400000,15.8,37.6,75.84,0,0,0.1,0,-47.4,44.7,0,0
,,0,1645776000000,8.7,34.9,71.48,0,0,0.1,0,-56.3,43.5,0,0
,,0,1645779600000,67.8,32.7,70.29,0,0,0.1,0,-61.3,41.7,0,0
,,0,1645783200000,0,32.4,73.6,0,0,0.1,0,-60.4,40.2,0,0
,,0,1645786800000,2.2,30.9,71.97,0,0,0.1,0,-54,39.1,0,0
,,0,1645790400000,3.6,31.3,76.6,0,0,0.1,0,-44.4,37.9,0,0
,,0,1645794000000,0.7,30.8,79.9,0,0,0.1,0,-33.3,36.4,0,0
,,0,1645797600000,2.2,30.5,80.86,0,0,0.1,0,-21.6,35.8,0,0
,,0,1645801200000,0,29,77,0,0,0.1,0,-9.6,35.5,0,4
,,0,1645804800000,27.2,29,76.12,0,0,0,9,2.4,35.8,0,872
,,0,1645808400000,8.7,31.8,74.76,0,0,0.3,89,13.6,39.2,1,2180
,,0,1645812000000,8.7,32.8,64.05,0,0,1.1,314,24.1,44.2,3,3223
,,0,1645815600000,0,35.4,61.21,0,0,1.7,486,33.2,48.2,5,3773
,,0,1645819200000,0,31.8,46.01,0,0,2.2,618,40,51.9,6,3994
,,0,1645822800000,0,28.6,36.89,0,0,2.5,696,43.5,54.4,7,3818
,,0,1645826400000,0,29.9,34.51,0,0,2.6,713,43,57.7,7,2796
,,0,1645830000000,8.7,22.6,23.6,0,0,2.4,665,38.4,59.9,7,1090
,,0,1645833600000,8.5,23.5,24.62,0,0,2,554,30.8,59.7,6,268
,,0,1645837200000,8.7,26.8,28.01,0,0,1.5,407,21.2,60,4,258
,,0,1645840800000,15.8,30.4,33.23,0,0,0.6,154,10.5,59.4,2,67
,,0,1645844400000,15.8,39.1,56.79,0,0,0.1,19,-1.1,54.1,0,2
,,0,1645848000000,15.5,39.4,62.35,0,0,0.1,0,-13,51.8,0,0
,,0,1645851600000,0,42.1,73.1,0,0,0.1,0,-24.9,50.4,0,0
,,0,1645855200000,0,37.6,63.77,0,0,0.1,0,-36.4,49.3,0,0
,,0,1645858800000,8.7,35.2,62.79,0,0,0.1,0,-47.2,47.2,0,0
,,0,1645862400000,8.5,32.1,61.11,0,0,0.1,0,-56,44.7,0,0
,,0,1645866000000,8.5,31.8,65.51,0,0,0.1,0,-61,42.5,0,0
,,0,1645869600000,0,30.4,64.8,0,0,0.1,0,-60,41.4,0,0
,,0,1645873200000,0,30.1,64.06,0,0,0.1,0,-53.6,41.4,0,0
,,0,1645876800000,0,30.1,69.76,0,0,0.1,0,-44.1,39.2,0,0
,,0,1645880400000,0,30.1,69.83,0,0,0.1,0,-33,39.1,0,0
,,0,1645884000000,0,30.1,73.85,0,0,0.1,0,-21.3,37.7,0,0
,,0,1645887600000,15.8,28.9,71.32,0,0,0.1,0,-9.4,37.3,0,5
,,0,1645891200000,28.1,28.9,70.42,0,0,0,13,2.7,37.6,0,687
,,0,1645894800000,28.1,31.1,67.57,0,0,0.4,124,13.9,41.1,1,1199
,,0,1645898400000,27.6,32,58.92,0,0,0.6,175,24.4,45.5,2,1203
,,0,1645902000000,28.1,31.9,52.6,0,0,0.9,248,33.5,48.5,2,1597
,,0,1645905600000,28.6,32,46.32,0,0,1.1,300,40.4,52,3,2450
,,0,1645909200000,28.1,34.8,47.03,0,0,1.6,438,43.9,54.6,4,2599
,,0,1645912800000,28.1,32.3,39.73,0,0,1.8,509,43.3,56.6,5,2914
,,0,1645916400000,50.1,27.4,29.58,0,0,2.1,588,38.7,59.1,6,1502
,,0,1645920000000,50.1,29.9,30.88,0,0,1.1,297,31.1,60.9,3,862
,,0,1645923600000,44.2,29.8,31.7,0,0,0.6,172,21.5,60,2,499
,,0,1645927200000,50.1,27.6,30.43,0,0,0.3,96,10.7,58.6,1,92
,,0,1645930800000,50.1,31.3,38.1,0,0,0.1,18,-0.9,56.5,0,0
,,0,1645934400000,61,31.4,41.26,0,0,0.1,0,-12.8,54.5,0,0
,,0,1645938000000,73.4,33.9,44.27,0,0,0.1,0,-24.7,55.3,0,0
,,0,1645941600000,94.7,32,41.03,0,0,0.1,0,-36.2,55.3,0,0
,,0,1645945200000,91.5,32.2,42.73,0,0,0.1,0,-46.9,54.4,0,0
