time,cloudcover,dew,humidity,precip,precipprob,solarenergy,solarradiation,sunelevation,temp,uvindex,whProduced
1.64484E+12,100,50.5,93.29,0,0,0.1,0,-47.3,52.3,0,0
1.64484E+12,100,49.8,92.77,0,0,0.1,0,-35.9,51.9,0,0
1.64485E+12,100,48.5,88.14,0,0,0.1,0,-24.1,51.9,0,0
1.64485E+12,100,48.4,90.55,0,0,0.1,0,-12.2,51.1,0,0
1.64485E+12,100,48,89.04,0,0,0,7,-0.5,51.1,0,30
1.64486E+12,100,47.9,86.3,0,0,0.1,22,10.7,51.9,0,356
1.64486E+12,100,47.9,84.76,0,0,0.3,75,21,52.4,1,345
1.64487E+12,100,46.7,80.73,0,0,0.3,90,29.7,52.4,1,728
1.64487E+12,100,47.8,81.16,0,0,0.7,197,36.3,53.4,2,1389
1.64487E+12,100,47.8,79.3,0,0,1.1,306,39.6,54.1,3,1856
1.64488E+12,99.8,48.1,75.85,0,0,1.7,477,39.1,55.6,5,2626
1.64488E+12,84,48.1,72.22,0,0,2.1,574,34.9,56.9,6,1175
1.64488E+12,63.4,48.1,71.28,0,0,1.7,475,27.8,57.3,5,398
1.64489E+12,51.1,48.1,75.13,0,0,1.2,323,18.6,55.8,3,297
1.64489E+12,30.3,46.9,76.51,0,0,0.3,90,8.1,54.1,1,81
1.64489E+12,30.3,45.4,77.5,0,0,0.1,23,-3.3,52.2,0,0
1.6449E+12,89.1,44.8,73.19,0,0,0.1,0,-15.1,53.1,0,0
1.6449E+12,47.3,44.8,72.36,0,0,0.1,0,-27,53.4,0,0
1.6449E+12,47.7,44.8,75.6,0,0,0.1,0,-38.7,52.2,0,0
1.64491E+12,93.6,46,80.07,0,0,0.1,0,-49.8,51.9,0,0
1.64491E+12,27.2,42.9,76.39,0,0,0.1,0,-59.2,50,0,0
1.64492E+12,68.4,41,72.14,0,0,0.1,0,-64.8,49.6,0,0
1.64492E+12,8.7,41.4,76.44,0,0,0.1,0,-63.9,48.4,0,0
1.64492E+12,0,40.8,74.46,0,0,0.1,0,-57,48.5,0,0
1.64493E+12,15.5,39.3,70.58,0,0,0.1,0,-47.1,48.4,0,0
1.64493E+12,31.6,39,69.95,0,0,0.1,0,-35.7,48.4,0,0
1.64493E+12,94.3,37.3,65.98,0,0,0.1,0,-23.9,48.1,0,0
1.64494E+12,66.4,36.8,69.47,0,0,0.1,0,-12,46.3,0,0
1.64494E+12,13.7,35.2,70.28,0,0,0,5,0.2,44.3,0,355
1.64494E+12,13.7,35.7,65.48,0,0,0.2,57,11,46.7,1,1595
1.64495E+12,13.7,36.4,62.66,0,0,0.9,258,21.2,48.6,3,2889
1.64495E+12,13.7,36.9,58.07,0,0,1.5,425,30,51.2,4,3573
1.64496E+12,13.7,32.9,44.68,0,0,2,552,36.6,54,6,3906
1.64496E+12,13.7,30.2,36.7,0,0,2.3,632,39.9,56.4,6,3763
1.64496E+12,13.7,29.8,33.68,0,0,2.3,646,39.5,58.3,6,2815
1.64497E+12,15.5,28.7,30.59,0,0,2.2,603,35.2,59.7,6,1040
1.64497E+12,13.7,29.8,32,0,0,1.8,501,28,59.7,5,249
1.64497E+12,13.7,29.6,31.76,0,0,1.3,353,18.8,59.7,4,201
1.64498E+12,0,30.1,33.02,0,0,0.3,87,8.3,59.2,1,61
1.64498E+12,0,32.2,38.73,0,0,0,12,-3.1,57.1,0,0
1.64498E+12,0,34,44.99,0,0,0,0,-14.9,54.9,0,0
1.64499E+12,0,35.4,52.1,0,0,0,0,-26.8,52.5,0,0
1.64499E+12,0,36.1,59.93,0,0,0,0,-38.5,49.5,0,0
1.64499E+12,0,37.2,60.05,0,0,0,0,-49.6,50.5,0,0
1.645E+12,0,34.1,54.35,0,0,0,0,-58.9,50,0,0
1.645E+12,0,35.1,54.99,0,0,0,0,-64.5,50.7,0,0
1.64501E+12,0,34,52.22,0,0,0,0,-63.6,50.9,0,0
1.64501E+12,0,33.6,52.74,0,0,0,0,-56.8,50.2,0,0
1.64501E+12,0,33.3,49.32,0,0,0,0,-46.8,51.7,0,0
1.64502E+12,0,32.7,53.37,0,0,0,0,-35.5,48.9,0,0
1.64502E+12,0,31.8,50.76,0,0,0,0,-23.7,49.3,0,0
1.64502E+12,0,32,53.25,0,0,0,0,-11.8,48.2,0,0
1.64503E+12,0,32.6,57.54,0,0,0,5,0.4,46.8,0,349
1.64503E+12,0,35,57.46,0,0,0.2,60,11.2,49.4,1,1620
1.64503E+12,0,34.8,48.63,0,0,1,265,21.5,53.8,3,2827
1.64504E+12,0,39.8,50.45,0,0,1.5,425,30.3,58.2,4,3430
1.64504E+12,0,36.2,39.16,0,0,2,560,36.9,61.2,6,3706
1.64505E+12,0,31.5,30.1,0,0,2.3,631,40.3,63.4,6,3637
1.64505E+12,0,32.1,27.48,0,0,2.3,646,39.8,66.7,6,2734
1.64505E+12,0,33.3,27.54,0,0,2.2,603,35.5,68,6,1069
1.64506E+12,0,35.3,29.52,0,0,1.8,505,28.3,68.3,5,244
1.64506E+12,0,35.9,30.32,0,0,1.3,359,19.1,68.3,4,201
1.64506E+12,0,38.3,34.29,0,0,0.4,118,8.5,67.4,1,65
1.64507E+12,0,40.9,43.35,0,0,0,12,-2.9,63.6,0,0
1.64507E+12,0,44.4,62.23,0,0,0,0,-14.7,57.2,0,0
1.64507E+12,0,40.9,53.97,0,0,0,0,-26.6,57.4,0,0
1.64508E+12,0,36.8,45.24,0,0,0,0,-38.3,57.9,0,0
1.64508E+12,0,33.8,35.83,0,0,0,0,-49.3,61.1,0,0
1.64508E+12,0,31.3,32.55,0,0,0,0,-58.6,60.9,0,0
1.64509E+12,0,31.5,36.12,0,0,0,0,-64.1,58.2,0,0
1.64509E+12,0,32.2,40.21,0,0,0,0,-63.2,56,0,0
1.6451E+12,0,34.5,47.29,0,0,0,0,-56.5,54.2,0,0
1.6451E+12,0,32.2,49.86,0,0,0,0,-46.6,50.2,0,0
1.6451E+12,0,30,42.32,0,0,0,0,-35.3,52.3,0,0
1.64511E+12,0,29.5,40.16,0,0,0,0,-23.5,53.1,0,0
1.64511E+12,0,30.7,44.89,0,0,0,0,-11.5,51.4,0,0
1.64511E+12,0,29.8,43.43,0,0,0,7,0.6,51.3,0,660
1.64512E+12,0,31,43.85,0,0,0.2,64,11.5,52.3,1,1334
1.64512E+12,0,31.5,39.58,0,0,0.9,260,21.8,55.7,3,2868
1.64512E+12,0,30.1,32.3,0,0,1.6,434,30.6,59.7,4,3458
1.64513E+12,0,29.5,28.84,0,0,2.1,572,37.2,62.3,6,3731
1.64513E+12,0,28.4,26.71,0,0,2.3,646,40.6,63.2,6,3674
1.64514E+12,0,29.6,26.35,0,0,2.4,660,40.1,65,7,2820
1.64514E+12,0,30.2,25.4,0,0,2.2,612,35.8,66.8,6,1171
1.64514E+12,8.5,30,25.21,0,0,1.8,513,28.6,66.8,5,263
1.64515E+12,8.7,31.4,26.7,0,0,1.3,364,19.3,66.8,4,219
1.64515E+12,15.8,30.3,27.2,0,0,0.5,125,8.8,64.9,1,78
1.64515E+12,15.8,36.4,40.91,0,0,0,12,-2.7,60.3,0,0
1.64516E+12,15.5,39.8,51.17,0,0,0,0,-14.5,57.7,0,0
1.64516E+12,0,43.4,63.35,0,0,0,0,-26.4,55.6,0,0
1.64516E+12,0,42.9,65.87,0,0,0,0,-38.1,54.1,0,0
1.64517E+12,0,41.9,65.28,0,0,0,0,-49.1,53.3,0,0
1.64517E+12,0,40.2,67.3,0,0,0,0,-58.4,50.7,0,0
1.64517E+12,0,38.5,65.43,0,0,0,0,-63.8,49.6,0,0
1.64518E+12,0,36.3,65.84,0,0,0,0,-62.9,47.1,0,0
1.64518E+12,0,36.6,67.98,0,0,0,0,-56.2,46.6,0,0
1.64519E+12,0,36.3,72.79,0,0,0,0,-46.3,44.5,0,0
1.64519E+12,0,35.1,73.62,0,0,0,0,-35,42.9,0,0
1.64519E+12,0,33.9,68.67,0,0,0,0,-23.2,43.5,0,0
1.6452E+12,0,35.1,73.62,0,0,0,0,-11.3,42.9,0,0
1.6452E+12,15.8,33.9,69.42,0,0,0,12,0.8,43.3,0,560
1.6452E+12,15.8,35.7,67.28,0,0,0.2,68,11.7,46,1,1798
1.64521E+12,28.1,36.1,55.26,0,0,0.9,238,22,51.7,2,2715
1.64521E+12,28.1,35.8,47.17,0,0,1.4,402,30.9,55.6,4,3310
1.64521E+12,8.7,35.5,40.33,0,0,2,555,37.6,59.7,6,3343
1.64522E+12,15.8,36.7,38.77,0,0,2,562,41,62.1,6,3346
1.64522E+12,28.1,34.4,33.17,0,0,2.5,694,40.5,63.9,7,2275
1.64523E+12,28.1,31.6,26.96,0,0,1.7,461,36.2,66.7,5,1146
1.64523E+12,27.6,38,38.12,0,0,1.7,483,28.9,64.1,5,859
1.64523E+12,28.1,39.5,38.28,0,0,0.9,252,19.5,65.6,3,393
1.64524E+12,28.1,41.9,45.84,0,0,0.4,110,9,63.1,1,105
1.64524E+12,28.1,43.5,55.77,0,0,0.1,26,-2.5,59.4,0,0
1.64524E+12,28.1,45.4,64.68,0,0,0.1,0,-14.3,57.1,0,0
1.64525E+12,66.4,44.5,66.13,0,0,0.1,0,-26.2,55.6,0,0
1.64525E+12,0,44.5,69.77,0,0,0.1,0,-37.9,54.1,0,0
1.64525E+12,0,42.3,65.73,0,0,0.1,0,-48.9,53.4,0,0
1.64526E+12,0,39,61.28,0,0,0.1,0,-58.1,51.9,0,0
1.64526E+12,24.8,37.8,64.48,0,0,0.1,0,-63.4,49.2,0,0
1.64526E+12,0,39.1,68.01,0,0,0.1,0,-62.5,49.2,0,0
1.64527E+12,0,38.2,67.43,0,0,0.1,0,-55.9,48.5,0,0
1.64527E+12,0,38.1,71.69,0,0,0.1,0,-46,46.8,0,0
1.64528E+12,0,38.1,72.75,0,0,0.1,0,-34.8,46.4,0,0
1.64528E+12,0,37.2,75.38,0,0,0.1,0,-23,44.5,0,0
1.64528E+12,13.7,37.2,77.86,0,0,0.1,0,-11.1,43.7,0,0
1.64529E+12,0,36.6,74.39,0,0,0,9,1,44.3,0,534
1.64529E+12,8.5,39.8,73.91,0,0,0.2,66,12,47.7,1,1872
1.64529E+12,8.5,41.9,68.49,0,0,0.8,230,22.3,51.9,2,2913
1.6453E+12,8.7,40.7,54.08,0,0,1.6,436,31.3,57.1,4,3469
1.6453E+12,0,40.7,46.79,0,0,1.9,535,37.9,61.2,5,3712
1.6453E+12,8.5,42,45.64,0,0,2.3,640,41.3,63.4,6,3546
1.64531E+12,8.7,42.9,42.08,0,0,2.3,652,40.8,66.7,7,2609
1.64531E+12,8.5,43,39.92,0,0,2.2,608,36.5,68.3,6,959
1.64532E+12,8.7,44.1,42.77,0,0,1.8,504,29.1,67.5,5,268
1.64532E+12,8.7,43.8,42.3,0,0,1.3,358,19.8,67.5,4,224
1.64532E+12,13.7,43.1,39.78,0,0,0.5,128,9.2,68.5,1,62
1.64533E+12,8.5,44.7,49.68,0,0,0.1,14,-2.3,63.9,0,0
1.64533E+12,8.7,46.6,59.2,0,0,0.1,0,-14.1,60.9,0,0
1.64533E+12,0,45.3,65.22,0,0,0.1,0,-26,56.8,0,0
1.64534E+12,0,45,67.5,0,0,0.1,0,-37.7,55.6,0,0
1.64534E+12,0,44.7,68.92,0,0,0.1,0,-48.6,54.7,0,0
1.64534E+12,0,42.3,68.22,0,0,0.1,0,-57.8,52.5,0,0
1.64535E+12,8.7,45.9,80.96,0,0,0.1,0,-63.1,51.6,0,0
1.64535E+12,0,45,81.81,0,0,0.1,0,-62.2,50.3,0,0
1.64535E+12,0,42.7,87.14,0,0,0.1,0,-55.6,46.4,0,0
1.64536E+12,0,40,85.29,0,0,0.1,0,-45.8,44.2,0,0
1.64536E+12,20.7,41,82.65,0,0,0.1,0,-34.6,46,0,0
1.64537E+12,68.4,41.3,82.46,0,0,0.1,0,-22.8,46.4,0,0
1.64537E+12,84.2,42.5,84.67,0,0,0.1,0,-10.9,46.9,0,0
1.64537E+12,96.5,44.7,84.71,0,0,0,9,1.3,49.1,0,65
1.64538E+12,62.3,45.7,86.88,0,0,0.1,30,12.2,49.4,0,517
1.64538E+12,50.8,46.1,81.93,0,0,0.5,146,22.6,51.5,1,2176
1.64538E+12,31.7,45.4,76.3,0,0,1.2,342,31.6,52.6,3,3118
1.64539E+12,47.7,46.3,73.88,0,0,1.9,531,38.3,54.4,5,3544
1.64539E+12,29.2,46.3,65.62,0,0,2.2,602,41.7,57.8,6,2858
1.64539E+12,30.1,47.1,65.38,0,0,2,545,41.2,58.7,5,1939
1.6454E+12,28.1,46.3,64.05,0,0,1.3,355,36.8,58.4,4,1501
1.6454E+12,32.3,45.1,61.85,0,0,1.4,376,29.4,58.1,4,922
1.64541E+12,32.3,45.1,62.72,0,0,0.8,231,20,57.8,2,541
1.64541E+12,32.7,42.3,57.84,0,0,0.5,138,9.4,57.1,1,135
1.64541E+12,28.8,41.7,60.29,0,0,0.1,28,-2.1,55.3,0,0
1.64542E+12,17.5,41.1,66.6,0,0,0.1,0,-13.9,51.9,0,0
1.64542E+12,73.4,41.1,68.08,0,0,0.1,0,-25.8,51.2,0,0
1.64542E+12,68.5,40.6,70.1,0,0,0.1,0,-37.5,50,0,0
1.64543E+12,75.6,39.2,70.14,0,0,0.1,0,-48.4,48.4,0,0
1.64543E+12,82,39.2,70.14,0,0,0.1,0,-57.5,48.4,0,0
1.64543E+12,51.6,38.2,68.19,0,0,0.1,0,-62.7,48.2,0,0
1.64544E+12,8.7,37.6,66.9,0,0,0.1,0,-61.8,48.1,0,0
1.64544E+12,2,37.6,70.85,0,0,0.1,0,-55.3,46.6,0,0
1.64544E+12,36.9,35.8,66.85,0,0,0.1,0,-45.5,46.2,0,0
1.64545E+12,66.2,35.5,73.32,0,0,0.1,0,-34.3,43.4,0,0
1.64545E+12,0,35.1,74.24,0,0,0.1,0,-22.5,42.7,0,0
1.64546E+12,0,34.8,74.23,0,0,0.1,0,-10.6,42.4,0,0
1.64546E+12,0,33.9,70.87,0,0,0,9,1.5,42.7,0,523
1.64546E+12,8.7,34.9,66.67,0,0,0.3,73,12.5,45.3,1,1959
1.64547E+12,8.7,34.8,59.81,0,0,1,282,22.9,48.1,3,3017
1.64547E+12,8.7,34.1,53.41,0,0,1.5,418,31.9,50.4,4,3602
1.64547E+12,8.5,33.5,48.61,0,0,2,565,38.6,52.3,6,3884
1.64548E+12,8.7,31.6,42.08,0,0,2.4,654,42.1,54.1,7,3777
1.64548E+12,13.7,31.6,40.87,0,0,2.4,667,41.5,55,7,2870
1.64548E+12,8.7,34.3,43.88,0,0,2.3,625,37.1,55.9,6,1198
1.64549E+12,9.4,34.9,45.09,0,0,1.9,526,29.7,55.9,5,389
1.64549E+12,15.8,35.2,46.1,0,0,1.1,310,20.3,55.6,3,266
1.6455E+12,16.5,35.5,50.05,0,0,0.5,139,9.6,53.7,1,69
1.6455E+12,24.8,36,55.68,0,0,0,13,-1.9,51.3,0,0
1.6455E+12,15.8,37.4,62.55,0,0,0,0,-13.7,49.6,0,0
1.64551E+12,19.1,38.2,68.05,0,0,0,0,-25.6,48.2,0,0
1.64551E+12,63.4,37.7,66.21,0,0,0,0,-37.3,48.5,0,0
1.64551E+12,58.9,41.4,76.33,0,0,0,0,-48.1,48.5,0,0
1.64552E+12,58.9,42.4,80.22,0,0,0,0,-57.2,48.2,0,0
1.64552E+12,96.5,42.8,81.83,0,0,0,0,-62.4,48.1,0,0
1.64552E+12,82,40.9,80.44,0.004,100,0,0,-61.5,46.6,0,0
1.64553E+12,91.3,40.9,80.3,0,0,0,0,-54.9,46.6,0,0
1.64553E+12,8.7,39.1,80.21,0,0,0,0,-45.2,44.8,0,0
1.64553E+12,95.3,37.5,75.6,0,0,0,0,-34.1,44.8,0,0
1.64554E+12,89.1,37.3,79.26,0,0,0,0,-22.3,43.3,0,0
1.64554E+12,82.7,37.3,75.68,0,0,0,0,-10.4,44.5,0,0
1.64555E+12,61.9,35.7,73.66,0,0,0,9,1.7,43.6,0,143
1.64555E+12,58.5,35.7,67.57,0,0,0.2,42,12.8,45.9,0,1309
1.64555E+12,96.3,35.7,61.95,0,0,1.1,300,23.2,48.1,3,1579
1.64556E+12,95.4,34.2,58.26,0,0,0.6,169,32.2,48.2,2,1568
1.64556E+12,88.3,34.2,54.25,0,0,1.3,361,39,50.1,4,2935
1.64556E+12,75.5,29.6,44.45,0,0,2.1,596,42.4,50.4,6,2784
1.64557E+12,62.1,26.5,36.63,0,0,2,547,41.9,52.3,5,2810
1.64557E+12,69.4,28.1,40.76,0,0,1.6,453,37.4,51.2,5,1339
1.64557E+12,46.7,29,41.08,0,0,1.7,472,30,51.9,5,369
1.64558E+12,24.8,27,37.3,0,0,1.4,394,20.5,52.3,4,277
1.64558E+12,66.6,29,44.16,0,0,0.3,97,9.8,50,1,107
1.64559E+12,88.6,31.5,53.28,0,0,0.1,21,-1.7,47.6,0,0
1.64559E+12,66.6,32,57.65,0,0,0.1,0,-13.6,46.1,0,0
1.64559E+12,69.9,34.6,67.24,0,0,0.1,0,-25.5,44.8,0,0
1.6456E+12,88,32.7,63.75,0,0,0.1,0,-37.1,44.3,0,0
1.6456E+12,71.9,32.2,64.68,0,0,0.1,0,-47.9,43.3,0,0
1.6456E+12,46.7,32.7,68.63,0,0,0.1,0,-56.9,42.3,0,0
1.64561E+12,24.6,33.3,76.58,0,0,0.1,0,-62,40.1,0,0
1.64561E+12,0,33.3,79.89,0,0,0.1,0,-61.1,39,0,0
1.64561E+12,21.9,32.7,79.04,0,0,0.1,0,-54.6,38.6,0,0
1.64562E+12,0,32.5,78.84,0,0,0.1,0,-45,38.5,0,0
1.64562E+12,0,31.6,79.7,0,0,0.1,0,-33.8,37.3,0,0
1.64562E+12,0,31.2,78.83,0,0,0.1,0,-22.1,37.2,0,0
1.64563E+12,0,31.3,75.13,0,0,0.1,0,-10.1,38.5,0,3
1.64563E+12,8.7,30.4,79.53,0,0,0,11,1.9,36.1,0,492
1.64564E+12,8.7,33,76.43,0,0,0.3,83,13,39.8,1,1958
1.64564E+12,8.7,31,57.64,0,0,1.1,304,23.5,45.1,3,2963
1.64564E+12,0,26.3,44.29,0,0,1.7,465,32.5,46.9,5,3559
1.64565E+12,8.7,21.4,34.03,0,0,2.2,606,39.3,48.5,6,3860
1.64565E+12,8.7,22.6,33.28,0,0,2.5,683,42.8,50.4,7,3771
1.64565E+12,8.7,22.4,32.58,0,0,2.5,702,42.2,50.7,7,3054
1.64566E+12,13.7,21.5,29.36,0,0,2.4,656,37.7,52.6,7,1365
1.64566E+12,8.7,21.4,27.72,0,0,2,552,30.2,54.1,6,292
1.64566E+12,8.7,20,26.44,0,0,1.4,402,20.7,53.7,4,271
1.64567E+12,0,23.1,31.89,0,0,0.5,126,10,52.2,1,81
1.64567E+12,0,25.6,38.31,0,0,0.1,15,-1.5,50,0,1
1.64568E+12,0,25.6,40.72,0,0,0.1,0,-13.4,48.4,0,0
1.64568E+12,0,27.8,47.54,0,0,0.1,0,-25.3,46.6,0,0
1.64568E+12,0,26.8,49.74,0,0,0.1,0,-36.9,44.4,0,0
1.64569E+12,0,26.8,52.8,0,0,0.1,0,-47.7,42.9,0,0
1.64569E+12,0,25.4,55.21,0,0,0.1,0,-56.6,40.2,0,0
1.64569E+12,8.7,25,55.12,0,0,0.1,0,-61.7,39.8,0,0
1.6457E+12,0,23.8,56.41,0,0,0.1,0,-60.8,37.9,0,0
1.6457E+12,0,23.5,62.13,0,0,0.1,0,-54.3,35.2,0,0
1.6457E+12,0,24.3,61.05,0,0,0.1,0,-44.7,36.5,0,0
1.64571E+12,0,23.7,62.03,0,0,0.1,0,-33.6,35.5,0,0
1.64571E+12,0,24.3,63.66,0,0,0.1,0,-21.8,35.4,0,0
1.64571E+12,0,24,63.69,0,0,0.1,0,-9.9,35.1,0,3
1.64572E+12,8.7,24,67.55,0,0,0,11,2.2,33.6,0,530
1.64572E+12,0,26,58.91,0,0,0.3,86,13.3,39.1,1,2073
1.64573E+12,0,26.8,49.2,0,0,1.1,314,23.8,44.7,3,3070
1.64573E+12,0,25.4,40.3,0,0,1.7,484,32.9,48.4,5,3673
1.64573E+12,8.7,28,39.03,0,0,2.2,614,39.7,52.2,6,3939
1.64574E+12,8.7,26.2,33.14,0,0,2.5,686,43.2,54.6,7,3850
1.64574E+12,8.7,23.8,28.36,0,0,2.5,698,42.6,56.2,7,3027
1.64574E+12,8.5,23.5,26.51,0,0,2.3,650,38.1,57.8,7,1427
1.64575E+12,16.5,32.1,39.29,0,0,2,546,30.5,56.6,5,372
1.64575E+12,28.1,37.1,50.89,0,0,1.4,397,21,55,4,412
1.64575E+12,28.8,40.6,60.17,0,0,0.6,166,10.2,54.1,2,154
1.64576E+12,28.8,37.9,58.83,0,0,0.1,25,-1.3,51.9,0,0
1.64576E+12,61.2,36.7,62.9,0,0,0.1,0,-13.2,48.8,0,0
1.64577E+12,15.8,37.9,69.95,0,0,0.1,0,-25.1,47.2,0,0
1.64577E+12,8.7,37.6,71.43,0,0,0.1,0,-36.7,46.3,0,0
1.64577E+12,15.8,37.6,75.84,0,0,0.1,0,-47.4,44.7,0,0
1.64578E+12,8.7,34.9,71.48,0,0,0.1,0,-56.3,43.5,0,0
1.64578E+12,67.8,32.7,70.29,0,0,0.1,0,-61.3,41.7,0,0
1.64578E+12,0,32.4,73.6,0,0,0.1,0,-60.4,40.2,0,0
1.64579E+12,2.2,30.9,71.97,0,0,0.1,0,-54,39.1,0,0
1.64579E+12,3.6,31.3,76.6,0,0,0.1,0,-44.4,37.9,0,0
1.64579E+12,0.7,30.8,79.9,0,0,0.1,0,-33.3,36.4,0,0
1.6458E+12,2.2,30.5,80.86,0,0,0.1,0,-21.6,35.8,0,0
1.6458E+12,0,29,77,0,0,0.1,0,-9.6,35.5,0,4
1.6458E+12,27.2,29,76.12,0,0,0,9,2.4,35.8,0,872
1.64581E+12,8.7,31.8,74.76,0,0,0.3,89,13.6,39.2,1,2180
1.64581E+12,8.7,32.8,64.05,0,0,1.1,314,24.1,44.2,3,3223
1.64582E+12,0,35.4,61.21,0,0,1.7,486,33.2,48.2,5,3773
1.64582E+12,0,31.8,46.01,0,0,2.2,618,40,51.9,6,3994
1.64582E+12,0,28.6,36.89,0,0,2.5,696,43.5,54.4,7,3818
1.64583E+12,0,29.9,34.51,0,0,2.6,713,43,57.7,7,2796
1.64583E+12,8.7,22.6,23.6,0,0,2.4,665,38.4,59.9,7,1090
1.64583E+12,8.5,23.5,24.62,0,0,2,554,30.8,59.7,6,268
1.64584E+12,8.7,26.8,28.01,0,0,1.5,407,21.2,60,4,258
1.64584E+12,15.8,30.4,33.23,0,0,0.6,154,10.5,59.4,2,67
1.64584E+12,15.8,39.1,56.79,0,0,0.1,19,-1.1,54.1,0,2
1.64585E+12,15.5,39.4,62.35,0,0,0.1,0,-13,51.8,0,0
1.64585E+12,0,42.1,73.1,0,0,0.1,0,-24.9,50.4,0,0
1.64586E+12,0,37.6,63.77,0,0,0.1,0,-36.4,49.3,0,0
1.64586E+12,8.7,35.2,62.79,0,0,0.1,0,-47.2,47.2,0,0
1.64586E+12,8.5,32.1,61.11,0,0,0.1,0,-56,44.7,0,0
1.64587E+12,8.5,31.8,65.51,0,0,0.1,0,-61,42.5,0,0
1.64587E+12,0,30.4,64.8,0,0,0.1,0,-60,41.4,0,0
1.64587E+12,0,30.1,64.06,0,0,0.1,0,-53.6,41.4,0,0
1.64588E+12,0,30.1,69.76,0,0,0.1,0,-44.1,39.2,0,0
1.64588E+12,0,30.1,69.83,0,0,0.1,0,-33,39.1,0,0
1.64588E+12,0,30.1,73.85,0,0,0.1,0,-21.3,37.7,0,0
1.64589E+12,15.8,28.9,71.32,0,0,0.1,0,-9.4,37.3,0,5
1.64589E+12,28.1,28.9,70.42,0,0,0,13,2.7,37.6,0,687
1.64589E+12,28.1,31.1,67.57,0,0,0.4,124,13.9,41.1,1,1199
1.6459E+12,27.6,32,58.92,0,0,0.6,175,24.4,45.5,2,1203
1.6459E+12,28.1,31.9,52.6,0,0,0.9,248,33.5,48.5,2,1597
1.64591E+12,28.6,32,46.32,0,0,1.1,300,40.4,52,3,2450
1.64591E+12,28.1,34.8,47.03,0,0,1.6,438,43.9,54.6,4,2599
1.64591E+12,28.1,32.3,39.73,0,0,1.8,509,43.3,56.6,5,2914
1.64592E+12,50.1,27.4,29.58,0,0,2.1,588,38.7,59.1,6,1502
1.64592E+12,50.1,29.9,30.88,0,0,1.1,297,31.1,60.9,3,862
1.64592E+12,44.2,29.8,31.7,0,0,0.6,172,21.5,60,2,499
1.64593E+12,50.1,27.6,30.43,0,0,0.3,96,10.7,58.6,1,92
1.64593E+12,50.1,31.3,38.1,0,0,0.1,18,-0.9,56.5,0,0
1.64593E+12,61,31.4,41.26,0,0,0.1,0,-12.8,54.5,0,0
1.64594E+12,73.4,33.9,44.27,0,0,0.1,0,-24.7,55.3,0,0
1.64594E+12,94.7,32,41.03,0,0,0.1,0,-36.2,55.3,0,0
1.64595E+12,91.5,32.2,42.73,0,0,0.1,0,-46.9,54.4,0,0
1.64595E+12,63.9,32.4,44.22,0,0,0.1,0,-55.7,53.7,0,0
1.64595E+12,24.8,33.7,53.76,0,0,0.1,0,-60.6,49.8,0,0
1.64596E+12,0,33.8,57.04,0,0,0.1,0,-59.6,48.3,0,0
1.64596E+12,0,34,57.28,0,0,0.1,0,-53.3,48.5,0,0
1.64596E+12,0,34.3,63.98,0,0,0.1,0,-43.8,45.7,0,0
1.64597E+12,0,35.1,65.65,0,0,0.1,0,-32.8,45.9,0,0
1.64597E+12,0,34.8,71.8,0,0,0.1,0,-21,43.3,0,0
1.64597E+12,8.7,34.4,73.55,0,0,0.1,0,-9.1,42.3,0,0
1.64598E+12,8.7,33.6,67.04,0,0,0,12,2.9,43.8,0,733
1.64598E+12,8.7,35.4,65.5,0,0,0.3,94,14.1,46.4,1,2146
1.64598E+12,8.7,38.4,59.8,0,0,1.1,308,24.7,52,3,3065
1.64599E+12,8.5,36,46.15,0,0,1.7,469,33.9,56.4,5,3590
1.64599E+12,8.7,34.9,39.82,0,0,2.1,586,40.8,59.4,6,3829
1.646E+12,8.7,35.2,34.88,0,0,2.5,683,44.3,63.4,7,3670
1.646E+12,8.7,33.6,30.36,0,0,2.5,700,43.7,65.5,7,2824
1.646E+12,8.7,32.9,28,0,0,2.4,654,39,67.1,7,1246
1.64601E+12,8.7,36.9,33.87,0,0,2,550,31.4,66.3,6,292
1.64601E+12,8.5,35.7,32.4,0,0,1.4,398,21.7,66.1,4,287
1.64601E+12,8.7,38.1,37.15,0,0,0.7,186,10.9,64.9,2,79
1.64602E+12,8.7,35.2,36.55,0,0,0.1,14,-0.7,62.1,0,0
1.64602E+12,8.7,37.4,45.13,0,0,0.1,0,-12.6,58.6,0,0
1.64602E+12,0,39.8,52.27,0,0,0.1,0,-24.5,57.1,0,0
1.64603E+12,0,38.2,52.96,0,0,0.1,0,-36,55,0,0
1.64603E+12,8.7,36.9,51.65,0,0,0.1,0,-46.7,54.4,0,0
1.64604E+12,0,36.9,58.43,0,0,0.1,0,-55.4,51,0,0
1.64604E+12,0,35.8,57.08,0,0,0.1,0,-60.2,50.4,0,0
1.64604E+12,0,35.4,61.35,0,0,0.1,0,-59.3,48.1,0,0
1.64605E+12,0,36.6,63.53,0,0,0.1,0,-53,48.4,0,0
1.64605E+12,0,35.4,64.72,0,0,0.1,0,-43.5,46.7,0,0
1.64605E+12,0,35.4,67.79,0,0,0.1,0,-32.5,45.5,0,0
1.64606E+12,0,35.1,72.67,0,0,0.1,0,-20.8,43.3,0,0
1.64606E+12,0,35.4,70.3,0,0,0.1,0,-8.9,44.5,0,0
